구분,질문,답변
금천구 시흥동 전세,금천구 시흥동에 연립다세대 전세 보여주세요.,금천구 시흥동에 있는 2002년에 지어진 쉼터빌리지나동 연립다세대은/는 2.0층 57.37m²(임대면적) 기준으로 보증금 16000만원 전세로 거래되었습니다.
용산구 이태원동 전세,용산구 이태원동에 연립다세대 전세 보여주세요.,용산구 이태원동에 있는 2023년에 지어진 THE-Y198 연립다세대은/는 1.0층 26.95m²(임대면적) 기준으로 보증금 26000만원 전세로 거래되었습니다.
용산구 문배동 전세,용산구 문배동에 아파트 전세 보여주세요.,용산구 문배동에 있는 2013년에 지어진 용산큐브 아파트은/는 19.0층 13.01m²(임대면적) 기준으로 보증금 18700만원 전세로 거래되었습니다.
서대문구 충정로3가 월세,서대문구 충정로3가에 아파트 월세 보여주세요.,서대문구 충정로3가에 있는 2020년에 지어진 더스타일하우스디센트럴 아파트은/는 21.0층 16.06m²(임대면적) 기준으로 보증금 4870만원 임대료는 31만원에 월세로 거래되었습니다.
중구 황학동 월세,중구 황학동에 연립다세대 월세 보여주세요.,중구 황학동에 있는 2019년에 지어진 소미골드라인(101동) 연립다세대은/는 9.0층 26.28m²(임대면적) 기준으로 보증금 25000만원 임대료는 9만원에 월세로 거래되었습니다.
송파구 잠실동 월세,송파구 잠실동에 연립다세대 월세 보여주세요.,송파구 잠실동에 있는 2002년에 지어진 태성빌 연립다세대은/는 3.0층 47.02m²(임대면적) 기준으로 보증금 18000만원 임대료는 1만원에 월세로 거래되었습니다.
노원구 공릉동 전세,노원구 공릉동에 아파트 전세 보여주세요.,노원구 공릉동에 있는 2000년에 지어진 공릉동한보에센시티아파트 아파트은/는 12.0층 84.93m²(임대면적) 기준으로 보증금 42000만원 전세로 거래되었습니다.
강동구 성내동 월세,강동구 성내동에 연립다세대 월세 보여주세요.,강동구 성내동에 있는 2020년에 지어진 삼화에코빌 연립다세대은/는 4.0층 46.35m²(임대면적) 기준으로 보증금 7919만원 임대료는 22만원에 월세로 거래되었습니다.
강서구 화곡동 전세,강서구 화곡동에 아파트 전세 보여주세요.,강서구 화곡동에 있는 2022년에 지어진 우장산숲아이파크 아파트은/는 3.0층 84.99m²(임대면적) 기준으로 보증금 79000만원 전세로 거래되었습니다.
종로구 사직동 전세,종로구 사직동에 아파트 전세 보여주세요.,종로구 사직동에 있는 2008년에 지어진 광화문스페이스본(106동) 아파트은/는 5.0층 144.52m²(임대면적) 기준으로 보증금 130000만원 전세로 거래되었습니다.
송파구 장지동 월세,송파구 장지동에 아파트 월세 보여주세요.,송파구 장지동에 있는 2007년에 지어진 송파파인타운10단지 아파트은/는 7.0층 49.93m²(임대면적) 기준으로 보증금 4376만원 임대료는 29만원에 월세로 거래되었습니다.
영등포구 신길동 전세,영등포구 신길동에 아파트 전세 보여주세요.,영등포구 신길동에 있는 1983년에 지어진 우창 아파트은/는 5.0층 55.9m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
성북구 길음동 월세,성북구 길음동에 아파트 월세 보여주세요.,성북구 길음동에 있는 2005년에 지어진 길음뉴타운2단지푸르지오 아파트은/는 3.0층 84.97m²(임대면적) 기준으로 보증금 10000만원 임대료는 97만원에 월세로 거래되었습니다.
영등포구 문래동3가 월세,영등포구 문래동3가에 연립다세대 월세 보여주세요.,영등포구 문래동3가에 있는 2017년에 지어진 세종에버그린 연립다세대은/는 5.0층 25.97m²(임대면적) 기준으로 보증금 23000만원 임대료는 13만원에 월세로 거래되었습니다.
구로구 구로동 전세,구로구 구로동에 연립다세대 전세 보여주세요.,구로구 구로동에 있는 2004년에 지어진 유명빌딩 연립다세대은/는 6.0층 47.11m²(임대면적) 기준으로 보증금 17000만원 전세로 거래되었습니다.
동대문구 전농동 전세,동대문구 전농동에 연립다세대 전세 보여주세요.,동대문구 전농동에 있는 2022년에 지어진 더하이브 연립다세대은/는 4.0층 29.32m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
동대문구 답십리동 전세,동대문구 답십리동에 오피스텔 전세 보여주세요.,동대문구 답십리동에 있는 2019년에 지어진 스타클래스 오피스텔은/는 5.0층 35.65m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
송파구 잠실동 월세,송파구 잠실동에 아파트 월세 보여주세요.,송파구 잠실동에 있는 1978년에 지어진 주공아파트 5단지 아파트은/는 1.0층 76.5m²(임대면적) 기준으로 보증금 5000만원 임대료는 150만원에 월세로 거래되었습니다.
마포구 대흥동 전세,마포구 대흥동에 아파트 전세 보여주세요.,마포구 대흥동에 있는 2000년에 지어진 대흥동세양 아파트은/는 7.0층 60.0m²(임대면적) 기준으로 보증금 50000만원 전세로 거래되었습니다.
은평구 역촌동 전세,은평구 역촌동에 연립다세대 전세 보여주세요.,은평구 역촌동에 있는 1993년에 지어진 신도가든빌라 연립다세대은/는 1.0층 37.74m²(임대면적) 기준으로 보증금 12600만원 전세로 거래되었습니다.
송파구 잠실동 월세,송파구 잠실동에 아파트 월세 보여주세요.,송파구 잠실동에 있는 1978년에 지어진 주공아파트 5단지 아파트은/는 5.0층 76.5m²(임대면적) 기준으로 보증금 21000만원 임대료는 60만원에 월세로 거래되었습니다.
송파구 풍납동 전세,송파구 풍납동에 아파트 전세 보여주세요.,송파구 풍납동에 있는 1987년에 지어진 극동 아파트은/는 13.0층 79.95m²(임대면적) 기준으로 보증금 55000만원 전세로 거래되었습니다.
구로구 개봉동 전세,구로구 개봉동에 연립다세대 전세 보여주세요.,구로구 개봉동에 있는 2023년에 지어진 에코그로브빌리지10차201동 연립다세대은/는 3.0층 29.91m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
강남구 압구정동 전세,강남구 압구정동에 아파트 전세 보여주세요.,"강남구 압구정동에 있는 1976년에 지어진 현대1차(12,13,21,22,31,32,33동) 아파트은/는 4.0층 161.18m²(임대면적) 기준으로 보증금 120000만원 전세로 거래되었습니다."
강남구 도곡동 월세,강남구 도곡동에 아파트 월세 보여주세요.,강남구 도곡동에 있는 2006년에 지어진 도곡렉슬 아파트은/는 9.0층 59.98m²(임대면적) 기준으로 보증금 45000만원 임대료는 160만원에 월세로 거래되었습니다.
동대문구 이문동 전세,동대문구 이문동에 아파트 전세 보여주세요.,동대문구 이문동에 있는 2000년에 지어진 쌍용 아파트은/는 3.0층 84.89m²(임대면적) 기준으로 보증금 42000만원 전세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 연립다세대 전세 보여주세요.,서초구 반포동에 있는 2010년에 지어진 이든빌 연립다세대은/는 4.0층 61.5m²(임대면적) 기준으로 보증금 30000만원 전세로 거래되었습니다.
성북구 장위동 전세,성북구 장위동에 아파트 전세 보여주세요.,성북구 장위동에 있는 2017년에 지어진 꿈의숲코오롱하늘채 아파트은/는 28.0층 84.71m²(임대면적) 기준으로 보증금 42000만원 전세로 거래되었습니다.
마포구 성산동 전세,마포구 성산동에 아파트 전세 보여주세요.,마포구 성산동에 있는 1986년에 지어진 성산시영(대우) 아파트은/는 3.0층 50.03m²(임대면적) 기준으로 보증금 26000만원 전세로 거래되었습니다.
송파구 가락동 월세,송파구 가락동에 아파트 월세 보여주세요.,송파구 가락동에 있는 2004년에 지어진 한화오벨리스크 아파트은/는 20.0층 25.32m²(임대면적) 기준으로 보증금 2000만원 임대료는 70만원에 월세로 거래되었습니다.
송파구 풍납동 월세,송파구 풍납동에 아파트 월세 보여주세요.,송파구 풍납동에 있는 1987년에 지어진 극동 아파트은/는 6.0층 58.11m²(임대면적) 기준으로 보증금 37000만원 임대료는 20만원에 월세로 거래되었습니다.
서초구 잠원동 월세,서초구 잠원동에 아파트 월세 보여주세요.,서초구 잠원동에 있는 1978년에 지어진 신반포2 아파트은/는 7.0층 93.71m²(임대면적) 기준으로 보증금 20000만원 임대료는 150만원에 월세로 거래되었습니다.
송파구 가락동 월세,송파구 가락동에 아파트 월세 보여주세요.,송파구 가락동에 있는 2018년에 지어진 헬리오시티 아파트은/는 20.0층 39.17m²(임대면적) 기준으로 보증금 14408만원 임대료는 19만원에 월세로 거래되었습니다.
중구 흥인동 월세,중구 흥인동에 아파트 월세 보여주세요.,중구 흥인동에 있는 2014년에 지어진 동대문와이즈캐슬 아파트은/는 10.0층 15.55m²(임대면적) 기준으로 보증금 1000만원 임대료는 65만원에 월세로 거래되었습니다.
동작구 사당동 전세,동작구 사당동에 연립다세대 전세 보여주세요.,동작구 사당동에 있는 2007년에 지어진 에버힐 연립다세대은/는 4.0층 47.23m²(임대면적) 기준으로 보증금 22000만원 전세로 거래되었습니다.
강동구 천호동 전세,강동구 천호동에 연립다세대 전세 보여주세요.,강동구 천호동에 있는 2017년에 지어진 예가풍경채 연립다세대은/는 2.0층 23.0m²(임대면적) 기준으로 보증금 17325만원 전세로 거래되었습니다.
은평구 대조동 월세,은평구 대조동에 연립다세대 월세 보여주세요.,은평구 대조동에 있는 2023년에 지어진 고도하우스 연립다세대은/는 2.0층 45.96m²(임대면적) 기준으로 보증금 2000만원 임대료는 125만원에 월세로 거래되었습니다.
서초구 서초동 월세,서초구 서초동에 아파트 월세 보여주세요.,서초구 서초동에 있는 1988년에 지어진 삼풍아파트 아파트은/는 8.0층 79.47m²(임대면적) 기준으로 보증금 45000만원 임대료는 130만원에 월세로 거래되었습니다.
송파구 석촌동 전세,송파구 석촌동에 연립다세대 전세 보여주세요.,송파구 석촌동에 있는 2014년에 지어진 트윈캐슬A동 연립다세대은/는 2.0층 29.1m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
성북구 길음동 전세,성북구 길음동에 아파트 전세 보여주세요.,성북구 길음동에 있는 2005년에 지어진 길음뉴타운3단지푸르지오 아파트은/는 4.0층 84.97m²(임대면적) 기준으로 보증금 55000만원 전세로 거래되었습니다.
강동구 성내동 월세,강동구 성내동에 연립다세대 월세 보여주세요.,강동구 성내동에 있는 2010년에 지어진 성주아트빌 연립다세대은/는 5.0층 72.92m²(임대면적) 기준으로 보증금 23000만원 임대료는 10만원에 월세로 거래되었습니다.
노원구 월계동 전세,노원구 월계동에 연립다세대 전세 보여주세요.,노원구 월계동에 있는 1989년에 지어진 태광B동(402-55) 연립다세대은/는 1.0층 54.6m²(임대면적) 기준으로 보증금 18000만원 전세로 거래되었습니다.
중랑구 신내동 월세,중랑구 신내동에 아파트 월세 보여주세요.,중랑구 신내동에 있는 2001년에 지어진 동광오뜨빌 아파트은/는 8.0층 79.17m²(임대면적) 기준으로 보증금 8000만원 임대료는 60만원에 월세로 거래되었습니다.
중랑구 상봉동 월세,중랑구 상봉동에 아파트 월세 보여주세요.,중랑구 상봉동에 있는 2019년에 지어진 솔렌시아5 아파트은/는 8.0층 17.98m²(임대면적) 기준으로 보증금 4000만원 임대료는 19만원에 월세로 거래되었습니다.
